,EPL,YGPL,NPML,IMXL,Nation
2013-11-22,0.03270949075704955,0.16134466719700033,0.0,0.0,0.020731710410396575
2013-11-23,0.039503128643031495,0.16790242429856403,0.0,0.0,0.024302508181168272
2013-11-24,0.026044952511744837,0.22084791600249823,0.0,0.0,0.01902708416675733
2013-11-25,0.04116677081695135,0.18384189663426181,0.0,0.0,0.025567860759129517
2013-11-26,0.04109954739951448,0.1644266527992187,0.0,0.0,0.025004775778615505
2013-11-27,0.02200590928341261,0.15632930344900506,0.0,0.0,0.015250812495930159
2013-11-28,0.02919609006396739,0.1548778773939981,0.0,0.0,0.018801158819095817
2013-11-29,0.028095364728761254,0.1893813826555779,0.0,0.0,0.019192616950899823
2013-11-30,0.034982887541957886,0.20744142337131224,0.0,0.0,0.023123997269825083
2013-12-01,0.03995701981700755,0.20145530107066822,0.0,0.0,0.025444232246070685
2013-12-02,0.027316775232384138,0.17492995284098994,0.0,0.0,0.01840973984495388
2013-12-03,0.030512550650835194,0.25207238030762574,0.0,0.0,0.02210927813267488
2013-12-04,0.04063272199124601,0.15725641421194037,0.0,0.0,0.02457614055311479
2013-12-05,0.03458962008577066,0.1944807630320117,0.0,0.0,0.02257416322355001
2013-12-06,0.039518849603361085,0.1680716263160453,0.0,0.0,0.024314972112202578
2013-12-07,0.03445718637733982,0.15622200548799478,0.0,0.0,0.02146459145855791
2013-12-08,0.0347348159234846,0.18222552947155016,0.0,0.0,0.02231241395438651
2013-12-09,0.020360536000913598,0.1457874463042654,0.0,0.0,0.014141793072456625
2013-12-10,0.031361394303348535,0.14633779464941837,0.0,0.0,0.01964933955667263
2013-12-11,0.02963590446421643,0.11830373722010434,0.0,0.0,0.01802324594657777
2013-12-12,0.038326276920126905,0.11905246614322873,0.0,0.0,0.0223826177014773
2013-12-13,0.026860635198516357,0.14008458167217425,0.0,0.0,0.017231642127702295
2013-12-14,0.026192893644954408,0.14479008915711247,0.0,0.0,0.01702658604517183
2013-12-15,0.01872447185717671,0.0864859595166046,0.0,0.0,0.011707576160566916
2013-12-16,0.018670280920576415,0.15067537622093422,0.0,0.0,0.013431189127730562
2013-12-17,0.01549441179105067,0.17725488632720882,0.0,0.0,0.012570449158443981
2013-12-18,0.016242453730772557,0.14649041422077166,0.0,0.0,0.012104878853929028
2013-12-19,0.021075663383732797,0.1502830979729211,0.0,0.0,0.014621455814998931
2013-12-20,0.015373863854257715,0.13011621919931826,0.0,0.0,0.011224625606991561
2013-12-21,0.016850329322843645,0.11209147418179295,0.0,0.0,0.011470201305397757
2013-12-22,0.019946505804356696,0.09837321614087055,0.0,0.0,0.012641923384269576
2013-12-23,0.017215697694031175,0.11710585257803306,0.0,0.0,0.011789382966803683
2013-12-24,0.017544138722723795,0.10513250186712444,0.0,0.0,0.011626812753191967
2013-12-25,0.020824470282132225,0.1135445861235195,0.0,0.0,0.013494051966691905
2013-12-26,0.009044380676405507,0.08335028287768352,0.0,0.0,0.006788954719043481
2013-12-27,0.017778306224515324,0.08923777726327574,0.0,0.0,0.011310223852566402
